Nombre,Activa,Condiciones,Destino,Dificultad,Duración,Días de salida,Fuente sheet,Horario,Incluye,Link EN,Link ES,Link PT,Moneda,NETO,Notas,Observaciones,Política menores,Precio menor,Proveedor,Ref. verificación,Tarifario web,Tipo,Validez desde,Validez hasta,photo_url,Categoría paquete
Humahuaca con Hornocal (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"89,690",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Humahuaca con Hornocal (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,quebrada,desert,andes,colorful-mountain/all?lock=42180",Base
Cachi (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"35,123",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Cachi (NORDIC) | Abr-Jun,,Excursión regular,"April 1, 2026","June 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=35676",Upsell
Cachi (NORDIC),Yes,,Salta-Jujuy,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/13629L7rge_I9tgv2vRnAgjLj3z7edQWb?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"38,635",Menores de 2 años sin cargo sin ocupar butaca.,"Guia español. Ingles solo garantizado en Cachi, Cafayate, Humahuaca y Salinas x Purma.",Precio especial,,NORDIC,SALTA-JUJUY > NORDIC > Cachi (NORDIC) | Jul-Sept,,Excursión regular,"July 1, 2026","September 30, 2026","https://loremflickr.com/600/375/salta,jujuy,argentina,noa,tour,travel,outdoor/all?lock=99387",Upsell
Transfer Aeropuerto IN o OUT - POR VEHICULO - POR TRAMO (NITES) - 1 A 3 PAX,Yes,"NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,25,NO HAY POLITICA DE MENORES,"Nota tarifaria: Hoteles centricos, en base 3 a 7 pax el neto quedaria de USD $ 88 por tramo y por vehiculo",No aplica,,NITES,MENDOZA > NITES > Transfer Aeropuerto IN o OUT - POR VEHICULO - POR TRAMO (NITES) - 1 A 3 PAX | 11/07/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"July 11, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,transport,road,landscape/all?lock=67952",Adicional
Transfer Aeropuerto IN o OUT - POR VEHICULO - POR TRAMO (NITES) - 1 A 3 PAX,Yes,"NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,29,NO HAY POLITICA DE MENORES,"Nota tarifaria: Hoteles centricos, en base 3 a 7 pax el neto quedaria de USD $ 102 por tramo y por vehicullo",No aplica,,NITES,MENDOZA > NITES > Transfer Aeropuerto IN o OUT - POR VEHICULO - POR TRAMO (NITES) - 1 A 3 PAX | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,transport,road,landscape/all?lock=14248",Adicional
City Tour (Ciudad y alrededores) (NITES),Yes,"(*1) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,"Martes, Jueves y Sábados",https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8:30 a 13:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,18,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > City Tour (Ciudad y alrededores) (NITES) | 10/09/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"September 10, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,city,urban,architecture/all?lock=39685",Upsell
City Tour (Ciudad y alrededores) (NITES),Yes,"(*1) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,"Martes, Jueves y Sábados",https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8:30 a 13:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,20,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > City Tour (Ciudad y alrededores) (NITES) | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,city,urban,architecture/all?lock=64197",Upsell
Bodegas y Aceitera y (NITES),Yes,"(*1) (*3) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Lunes a Sábados,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,14:00 a 19:30,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,27,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Bodegas y Aceitera y (NITES) | 10/09/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"September 10, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,tour,travel,outdoor/all?lock=8407",Base
Bodegas y Aceitera y (NITES),Yes,"(*1) (*3) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Lunes a Sábados,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,14:00 a 19:30,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,29,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Bodegas y Aceitera y (NITES) | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,tour,travel,outdoor/all?lock=7667",Base
Alta Montaña - Potrerillos (NITES),Yes,"(*1) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los dias,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,7:30 a 19:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,48,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Alta Montaña - Potrerillos (NITES) | 10/09/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"September 10, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,mountain,andes,peak/all?lock=38381",Base
Alta Montaña - Potrerillos (NITES),Yes,"(*1) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los dias,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,7:30 a 19:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,55,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Alta Montaña - Potrerillos (NITES) | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,mountain,andes,peak/all?lock=5317",Base
Termas de Cacheuta con almuerzo y (NITES),Yes,"(*1) (*4) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8:45 a 17:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,95,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Termas de Cacheuta con almuerzo y (NITES) | 10/09/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"September 10, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,tour,travel,outdoor/all?lock=83247",Upsell
Termas de Cacheuta con almuerzo y (NITES),Yes,"(*1) (*4) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,8:45 a 17:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,117,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Termas de Cacheuta con almuerzo y (NITES) | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,tour,travel,outdoor/all?lock=52002",Upsell
Cabalgata Al Atardecer y,Yes,"(*1) (*2) (*5) (*6) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días \*ver observaciones,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,16:00 a 21:00,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"33,600",NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Cabalgata Al Atardecer y | 27/05 al 30/09,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"May 27, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,ranch,horse,patagonia/all?lock=50566",Upsell
Bus Vitivinicola Dia Completo (BUS VITIVINICOLA),Yes,"NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,08.00hs,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,ARS,"38,800",NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Bus Vitivinicola Dia Completo (BUS VITIVINICOLA) | Hasta el 31/1/25,https://nitesincoming.com/tarifario/inicio/,Excursión regular,,"January 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,vineyard,wine,grapes/all?lock=35968",Upsell
Cabalgata Al Atardecer y (NITES),Yes,"(*1) (*2) (*5) (*6) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,16:00 a 21:00 hs,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,135,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Cabalgata Al Atardecer y (NITES) | 10/09/2025 al 31/12/2025,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"September 10, 2025","December 31, 2025","https://loremflickr.com/600/375/mendoza,argentina,andes,ranch,horse,patagonia/all?lock=94341",Upsell
Cabalgata Al Atardecer y (NITES),Yes,"(*1) (*2) (*5) (*6) | NINGUNA DE LAS EXCURSIONES INCLUYE LAS ENTRADAS A LOS PARQUES NACIONALES, MEDIOS DE ELEVACION NI TASAS DE EMBARQUE EN CASO QUE HUBIERA. EXCURSIONES CONTEMPLADAS DESDE HOTELES CENTRICOS - TARIFAS SUJETA A MODIFICACIONES SIN PREVIO AVISO.",Mendoza,,,Todos los días,https://docs.google.com/spreadsheets/d/1RKBuvSps2OwtNY7KqniQcd7hpTAI4JRA/edit,16:00 a 21:00 hs,,https://drive.google.com/drive/folders/1fPpRW4v1zi1l-nM88xeOUSQN7sFWcHBf?usp=sharing,https://drive.google.com/drive/folders/1i7pRD-Z8x7OAUJC63IzNjP8rZp4mggmi?usp=sharing,https://drive.google.com/drive/folders/19EU_ZZX2OI7jbNwr4g6dZlDudpEn9ANm?usp=sharing,USD,161,NO HAY POLITICA DE MENORES,,No aplica,,NITES,MENDOZA > NITES > Cabalgata Al Atardecer y (NITES) | 01/01/2026 al 30/09/2026,https://nitesincoming.com/tarifario/inicio/,Excursión regular,"January 1, 2026","September 30, 2026","https://loremflickr.com/600/375/mendoza,argentina,andes,ranch,horse,patagonia/all?lock=72645",Upsell
Transfer Privado IN/OUT EZE - POR VEHÍCULO - POR TRAMO (hasta 4 PAX),Yes,Caso de uso: cliente con vuelo internacional + necesidad de comodidad. Ej: Nina Guerrero COT-0007 usaron 2 tramos (EZE→Recoleta + Recoleta→EZE) con 1 noche intermedia.,Buenos Aires,,,,,,,,,,ARS,"80,000",Transfer privado Buenos Aires aeropuerto EZE/AEP ↔ hotel (Recoleta/Microcentro). Vehículo compartido para hasta 4 pax (no se cobra por persona). Cotizado por operador para COT-0007 (Nina Guerrero 2026-06-24). Pendiente cargar proveedor exacto + horarios.,"Para grupos >4 pax cotizar vehículo más grande. Privado, no compartido con otros pasajeros.",No aplica,,PROVEEDOR A CONFIRMAR (cotizado por operador externo),BUENOS AIRES \> PROVEEDOR A CONFIRMAR \> Transfer Privado IN/OUT EZE \| Validez open hasta confirmar,,Excursión regular,,,,Adicional
Parque Nacional Tierra del Fuego (TIEMPO LIBRE),Yes,,Ushuaia,,,,,,,,,,ARS,"93,500",,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",,,TIEMPO LIBRE,,,,"July 1, 2026","September 30, 2026",,
Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE),Yes,,Calafate,,,,,,,,,,ARS,"22,000",,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",,,TIEMPO LIBRE,,,,"January 1, 2027","April 30, 2027",,
Lacustre Safari Náutico (Combina con exc. Glaciar Perito Moreno) (TIEMPO LIBRE),Yes,,Calafate,,,,,,,,,,ARS,"75,000",,Combinable con Glaciar Perito Moreno,,,TIEMPO LIBRE,,,,"August 1, 2026","May 31, 2027",,
PQT FTEP01 TRF IN + OUT + Exc Glaciar Perito Moreno ( TIEMPO LIBRE),Yes,,Calafate,,,,,,,,,,ARS,"121,500",> Menores: De 03 a 11 años abonan el 60%.,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad.",,,TIEMPO LIBRE,,,,"July 1, 2026","September 30, 2026",,
PQT USHP01 TRF IN + OUT + Exc Parque Nacional Tierra del Fuego ( TIEMPO LIBRE),Yes,,Ushuaia,,,,,,,,,,ARS,"105,000",,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",,,TIEMPO LIBRE,,,,"July 1, 2026","September 30, 2026",,
PQT FTEP01 TRF IN + OUT + Exc Glaciar Perito Moreno ( TIEMPO LIBRE),Yes,,Calafate,,,,,,,,,,ARS,"163,000",> Menores: De 03 a 11 años abonan el 60%.,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad.",,,TIEMPO LIBRE,,,,"January 1, 2027","April 30, 2027",,
Transfer In/Out - POR PERSONA - POR TRAMO (TIEMPO LIBRE),Yes,,Calafate,,,,,,,,,,ARS,"20,000",,"> De 72 hs a 48 hs, 25% de penalidad. De 48 hs a 24 hs, 50% de penalidad. Dentro de las 24 hs, 100% de penalidad",,,TIEMPO LIBRE,,,,"October 1, 2026","December 31, 2026",,
Full Day Punta del Este desde Montevideo (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,35,,"01/05 - 18/07 - 25/08 - 25/12 - 01/01 todos los servicios de traslados y paseos, tanto privados como regulares, tienen un recargo de 100%. / Estas tarifas NO aplican para servic",,,ABTOUR,,,,,,,
City Tour Montevideo (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,20,,"01/05 - 18/07 - 25/08 - 25/12 - 01/01 todos los servicios de traslados y paseos, tanto privados como regulares, tienen un recargo de 100%. / Estas tarifas NO aplican para servic",,,ABTOUR,,,,,,,
Full Day Colonia desde Montevideo (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,48,,"01/05 - 18/07 - 25/08 - 25/12 - 01/01 todos los servicios de traslados y paseos, tanto privados como regulares, tienen un recargo de 100%. / Estas tarifas NO aplican para servic",,,ABTOUR,,,,,,,
Ticket de BUS Colonia a Montevideo o viceversa (por tramo) (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,20,,Precio por persona,,,ABTOUR,,,,,,,
El Milongón Cena Show sin traslados (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,69,,Detalles en notas,,,ABTOUR,,,,,,,
Ticket de BUS Montevideo a Punta del Este o viceversa (por tramo) (ABTOUR),Yes,,Uruguay,,,,,,,,,,USD,16,,Precio por persona,,,ABTOUR,,,,,,,
Minitrekking Con Traslados PROMO JUNIO (SERVICIOS DE JUNIO Y JULIO) (MY LITTLE),Yes,,Calafate,,,,,,,,,,ARS,"308,000",,,,,MY LITTLE,,,,,"July 31, 2026",,
Hotel / Cerro Castor / Hotel (TIEMPO LIBRE),Yes,,Ushuaia,,,,,,,,,,ARS,"24,000",,CONSULTAR PUNTOS DE PICK UP,,,TIEMPO LIBRE,,,,"June 26, 2026","October 4, 2026",,
GLACIARES GOURMET C/ TRASLADOS (MY LITTLE) DIAS IMPARES,Yes,,Calafate,,,,,,,,,,ARS,"262,000",,,,,MY LITTLE,,,,,"August 31, 2026",,
AVENTURA Y NIEVE PARK AUSTRAK (CENTRO INVERNAL) (BRS EN USH),Yes,,Ushuaia,,,,,,,,,,ARS,"130,000",,Salidas desde el VIP Lounge Esquina de Av. Maipu y Don Bosco,,,BRS EN USH,,,,"June 1, 2026","September 15, 2026",,
GLACIARES GOURMET PREMIUM C/ TRASLADOS (MY LITTLE) DIAS IMPARES,Yes,,Calafate,,,,,,,,,,ARS,"475,000",,,,,MY LITTLE,,,,,"August 31, 2026",,
GLACIARES GOURMET C/ TRASLADOS CON LUNCH BOX (MY LITTLE) DIAS IMPARES,Yes,,Calafate,,,,,,,,,,ARS,"298,000",,,,,MY LITTLE,,,,,"August 31, 2026",,
